x_m,y_m,vx_mps,heading_rad,kappa_radpm
-7.98750376189001,-0.4962631494052779,4.122320248314329,1.3895114010401513,-0.5070279069685738
-7.967848326820897,-0.4028051609290838,3.885038510705179,1.335112910504795,-0.6499466100300717
-7.9425151104112715,-0.31072865943792904,3.714592445598296,1.2687475203861804,-0.7109614521064874
-7.910960994466305,-0.2205926413632753,3.4588948837629214,1.1983093124117465,-0.7727257330469083
-7.872731522289245,-0.13307467903197764,3.172373530484913,1.1161481720499922,-0.9747649993734948
-7.826757491985629,-0.049374513949660775,3.1998542209460354,1.021625500291665,-0.9580941043853255
-7.77326184939341,0.029739392722799813,3.1326417588406366,0.9308116056641277,-0.9533534432767746
-7.71257954898315,0.10348467487378613,2.813084497350223,0.8286500000596844,-1.2396614677553166
-7.643728493804977,0.16966022530980823,2.6109191915319996,0.6996414050052833,-1.439069751149519
-7.566669973894844,0.22605061905435955,2.6550179143032766,0.5661945882562444,-1.3194148962002035
-7.482659714723474,0.2714921159190148,2.2691672757360397,0.4153188473807541,-1.9051788678872517
