x_m,y_m,vx_mps,heading_rad,kappa_radpm
-55.76488060370454,53.251782424653854,6.454414969313671,-0.15409197930379936,-0.15599269617211722
-55.67098347472012,53.236134633153355,6.305511287445325,-0.17809660358654478,-0.24673265513812578
-55.577443361089415,53.21844749877536,6.423353687607464,-0.19391746215380098,-0.15839978092689905
-55.48420440674775,53.19925893205525,6.53907276271647,-0.211791004322833,-0.12512493867191826
-55.391174362073265,53.17906610914954,6.652779313647824,-0.21265977950379278,0.05481412515786128
-55.2980601813476,53.159273351585306,6.764574827444841,-0.2063677697077287,0.036141904718493295
-55.20488273232576,53.13977558440654,6.874552537882041,-0.20617117596175114,0.049190457867669644
-55.1116036758608,53.12077575114316,6.982798335631669,-0.19417052777329757,0.13679712823754822
-55.018098634593926,53.10291591615691,7.089391553306984,-0.18445859782163657,0.062202390829430576
-54.92448565958691,53.085630949365346,7.194405645784815,-0.1807253876081425,0.06644336628807224
-54.830764629840196,53.06894657979958,7.29790878239105,-0.17173523586795905,0.0560438647228081
-54.736961461902794,53.05272495419024,7.399964364515577,-0.17204599950257893,-0.020279617848149516
-54.64318349186473,53.03636159133484,7.5006314798222435,-0.1734871866260793,-0.023058532300403983
-54.54944646547328,53.01976006126205,7.599965302295821,-0.1784243331378349,-0.10646122444891583
-54.4558790166016,53.00223800073098,7.6980174458168396,-0.1917736986067061,-0.09885760937167454
-54.362473591501235,52.98386142851575,7.794836277696948,-0.1960911481141843,-0.0637218985491351
-54.26918152574139,52.9649244842027,7.890467197580914,-0.20327610673119256,0.00808100033876404
-54.175873892318876,52.94606297512525,7.984952886279318,-0.19414536125637574,0.10399819690280605
-54.08239455769019,52.92807014204606,8.0,-0.1871608164069603,0.04098987816005485
-53.98883735311181,52.91048526542619,8.0,-0.18374755936490084,0.08022046270793894
-53.89515716490825,52.893573703674036,8.0,-0.17397457251479018,0.05513777177301276
-53.80138865319356,52.87715261284038,8.0,-0.173685732759434,-0.004583397812102955
-53.70762449124215,52.860710228355686,8.0,-0.17348074403193056,-0.00212461502430121
-53.61387023272346,52.844207337879695,8.0,-0.17642969083353433,-0.08742743435381183
-53.52024654463775,52.826986184502644,8.0,-0.18682011037231536,-0.059524363331507034
-53.426727701213615,52.80919817415495,8.0,-0.1892247733844496,-0.05785525340630282
-53.33330856287743,52.79089602298019,8.0,-0.19854215528548066,-0.11600654808270919
-53.240081941088555,52.771638216685,8.0,-0.20704524075237365,-0.011159910838347747
-53.146895349018315,52.75218565344031,8.0,-0.2053076919865232,-0.042361389771089046
-53.053774132888904,52.73242516128883,8.0,-0.2128169229932968,-0.05505603222837754
-52.96074869705754,52.71221497734868,8.0,-0.21314929382947306,0.060853911382633546
-52.867636869992914,52.69240938909256,8.0,-0.20801308963202111,-0.04224470484345575
-52.77457635724084,52.67236506867012,8.0,-0.21581822036687157,-0.04072218730481009
-52.68158913158156,52.65197944555128,8.0,-0.2138673638980914,0.08190234218733888
-52.58848066757256,52.63215841441354,8.0,-0.2080188018379108,-0.041217123038386254
-52.49541103734545,52.61215589951595,8.0,-0.2144327744372899,-0.014803813113263831
-52.40237250551719,52.592006295121145,8.0,-0.2106663198550612,0.08199069446009406
-52.30920750236616,52.572452805024774,8.0,-0.2050327276333949,-0.019090477935223078
-52.21603252520478,52.55294483136673,8.0,-0.2056738662155615,0.07675391980750072
-52.122742017950486,52.53399852905505,8.0,-0.19484757808576553,0.1096195534465728
-52.02926962975614,52.515970689724405,8.0,-0.18774690897550764,0.02086668156707926
-51.93572702939272,52.498308254996886,8.0,-0.18359766165450184,0.11443075612319249
-51.84203407208293,52.48146647667388,8.0,-0.17361419096835382,0.04723230570151995
-51.74825388633275,52.465112882374605,8.0,-0.17218139996539472,0.0047648848370832626
-51.6544620926673,52.44882828719366,8.0,-0.17139389357090937,0.017213050663076775
-51.5606668057936,52.43256154129568,8.0,-0.17411639927194608,-0.09795472035605453
-51.46699258176045,52.41561511102727,8.0,-0.1822914147826842,-0.02738387164277114
-51.373393847040155,52.398253967886944,8.0,-0.18567685992062197,-0.0793102073875632
-51.279921077530894,52.38022667819023,8.0,-0.1962060407517072,-0.13620569298334212
-51.18664812260195,52.36119459398014,8.0,-0.20357765618385393,0.01635986020939863
-51.093406719555105,52.34200654430857,8.0,-0.2045075734412992,-0.08705431206705104
-51.000279992502946,52.322270927726834,8.0,-0.2123327125997857,-0.05330978839640007
-50.907235905300496,52.302147875484344,8.0,-0.21135998370434075,0.08390277749212363
